url,ticket,score
tensorflow/tensorflow/commit/3712a2d3455e6ccb924daa5724a3652a86f6b585,34590,0.5465348226207077
tensorflow/tensorflow/commit/8b202f08d52e8206af2bdb2112a62fafbc546ec7,52209,0.899893573005817
tensorflow/tensorflow/commit/da8558533d925694483d2c136a9220d6d49d843c,26138,0.5218417842085453
tensorflow/tensorflow/commit/22e07fb204386768e5bcbea563641ea11f96ceb8,30952,0.5622715126403653
tensorflow/tensorflow/commit/390611e0d45c5793c7066110af37c8514e6a6c54,49568,0.9136284644177568
tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,51408,0.7107974614675373
tensorflow/tensorflow/commit/27b417360cbd671ef55915e4bb6bb06af8b8a832,9290,0.5061201360949635
tensorflow/tensorflow/commit/ca8c013b5e97b1373b3bb1c97ea655e69f31a575,51565,0.45145242274535324
tensorflow/tensorflow/commit/33be22c65d86256e6826666662e40dbdfe70ee83,55627,0.5714070954526366
tensorflow/tensorflow/commit/9a133d73ae4b4664d22bd1aa6d654fec13c52ee1,22063,0.7211668498321742
tensorflow/tensorflow/commit/0462de5b544ed4731aa2fb23946ac22c01856b80,6344,0.7276222943563655
tensorflow/tensorflow/commit/adf095206f25471e864a8e63a0f1caef53a0e3a6,11202,0.7073307563894708
tensorflow/tensorflow/commit/2d88f470dea2671b430884260f3626b1fe99830a,12340,0.5204357726362052
tensorflow/tensorflow/commit/8ee24e7949a203d234489f9da2c5bf45a7d5157d,22986,0.49337315804276843
tensorflow/tensorflow/commit/0b5662bc2be13a8c8f044d925d87fb6e56247cd8,51029,0.4719554088517586
tensorflow/tensorflow/commit/d58c96946b2880991d63d1dacacb32f0a4dfa453,23340,0.4891155973755337
tensorflow/tensorflow/commit/00302787b788c5ff04cb6f62aed5a74d936e86c0,27385,0.8400682944635053
tensorflow/tensorflow/commit/46d5b0852528ddfd614ded79bccc75589f801bd9,38455,0.8188994727525389
tensorflow/tensorflow/commit/cd31fd0ce0449a9e0f83dcad08d6ed7f1d6bef3f,38455,0.7279000387762241
tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,35669,0.8371731513571098
tensorflow/tensorflow/commit/204945b19e44b57906c9344c0d00120eeeae178a,466,0.6334923702010269
tensorflow/tensorflow/commit/eccb7ec454e6617738554a255d77f08e60ee0808,20934,0.48720285675496494
tensorflow/tensorflow/commit/ace0c15a22f7f054abcc1f53eabbcb0a1239a9e2,45498,0.939399847878711
tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,45499,0.9709179916360864
tensorflow/tensorflow/commit/c1e1fc899ad5f8c725dcbb6470069890b5060bc7,45500,0.9702211092029592
tensorflow/tensorflow/commit/8b5b9dc96666a3a5d27fad7179ff215e3b74b67c,45501,0.9787464299243605
tensorflow/tensorflow/commit/14755416e364f17fb1870882fa778c7fec7f16e3,45502,0.97076334672062
tensorflow/tensorflow/commit/0cc38aaa4064fd9e79101994ce9872c6d91f816b,45503,0.9722094783019853
tensorflow/tensorflow/commit/5ac1b9e24ff6afc465756edf845d2e9660bd34bf,35322,0.8229060227891798
tensorflow/tensorflow/commit/db4f9717c41bccc3ce10099ab61996b246099892,7389,0.634410266926173
tensorflow/tensorflow/commit/49f73c55d56edffebde4bca4a407ad69c1cae433,15021,0.6756448395125396
tensorflow/tensorflow/commit/c654965d9336981338e39e5eb1bb9632293b571b,45333,0.6327650344388931
tensorflow/tensorflow/commit/a9f8a9b1c1995dc4a7c0b6d53df8af6082325360,12536,0.6458815444936323
tensorflow/tensorflow/commit/835ac7291dd62277e27d1a66e241608b98790bb3,50669,0.8624745407791661
tensorflow/tensorflow/commit/cebfa65df5451af59f88115d509b4a7830d34d26,12603,0.7480418065900115
tensorflow/tensorflow/commit/880d16bc8fcf8160037abc05c2585baed6a35cd5,25580,0.46549392843309545
tensorflow/tensorflow/commit/2b703011163454ae15ba07ec89dd6bd2d8633a00,5278,0.8001778039274209
tensorflow/tensorflow/commit/e5379bb6c053c1d1af913cd1c8c14663191e58b3,3353,0.7178543056857288
tensorflow/tensorflow/commit/49e59a8cad98ff3cfaa38247108bad2f8d23e70f,54551,0.5308033889180875
tensorflow/tensorflow/commit/9b1fe8f31ee1788208d8d6b7385382e436c5e1d7,7965,0.6963563012094175
tensorflow/tensorflow/commit/4475cc8744b1c6b2f61052a5da0810ecc34ee642,50669,0.8624745407791661
tensorflow/tensorflow/commit/5c438dfc7a0d47b18f0064c6ad6172df6eee4325,2709,0.6977141113262436
tensorflow/tensorflow/commit/72aa2aea58513bb00f3d9cf24bc79ebe880258a7,55370,0.6303203587130346
tensorflow/tensorflow/commit/547daed2591ff84b4c9d27ae26336ab4b6d5bf06,591,0.6679767275624481
tensorflow/tensorflow/commit/716fea7be71d03ba486dde6c1adba245d18e805f,26279,0.8799704400488603
tensorflow/tensorflow/commit/898c7319013fede56e08370f6aa9998aaad9df35,38092,0.6953676918350128
tensorflow/tensorflow/commit/8f457cef03c03dbd646824739f152d103c4239e8,42406,1.0
tensorflow/tensorflow/commit/4ab86d026ff419a5d35ee41493e29611f29a555d,45333,0.5489341002943651
tensorflow/tensorflow/commit/23a07f2c1444509986eece54e486cdcf0b8e32e4,22002,0.7733974658849707
tensorflow/tensorflow/commit/d329c289b9381137ca849466e79b11e91048d9e0,6120,0.8922799553756796
tensorflow/tensorflow/commit/26cd260fac5fa98ade11ff2a5ec38ede65631cc0,19254,0.6391859942326572
tensorflow/tensorflow/commit/1ee4fe2db09c29fba0631e580dee941c7c2b2beb,2549,0.6097270263999146
tensorflow/tensorflow/commit/d1fd406e41dc8220d1b26b6164776e529396007e,26065,0.6414620082823987
tensorflow/tensorflow/commit/5dc0ab7565afc0f707adc628c2865233a9702cfa,13423,0.55467497027744
tensorflow/tensorflow/commit/6eec9c2ea33f3b86012cb0ea2aeb9e49e65bc716,11907,0.4623263456106683
tensorflow/tensorflow/commit/3e7aab52a7f7f0dc797753f2aae9e4c2c2ba0356,13321,0.7759801524396339
tensorflow/tensorflow/commit/631fd6fbdb6a8286c1030cf317a6d1eaca334100,36987,0.6651320430420048
tensorflow/tensorflow/commit/e0e7cbbc55af32041b1721bb4600a38f352d8242,37301,0.6657167470517821
tensorflow/tensorflow/commit/7b180f700755b0a3fc0eb9de349f7caacc422d2d,38977,0.8134829342550669
tensorflow/tensorflow/commit/a8712e5c8e47a7e03efa45dd7e900b866309c3b2,21581,0.4875140797491074
tensorflow/tensorflow/commit/83903a2e993c5456a2038de88b9cf3b9f0e1436f,16263,0.7600742677087846
tensorflow/tensorflow/commit/5de1fdaf8aef6d7b219f9e7a2e54027869a08912,54419,0.5732432780614447
tensorflow/tensorflow/commit/264e07271385838da8f1ec9e58dddb80ee13800a,42360,0.7562001842881136
tensorflow/tensorflow/commit/7dd20b844ced19610f8fa67be61d93948563ac43,25628,0.7225392944605211
tensorflow/tensorflow/commit/bc84ebd3b0d49debca3a886d62b76a95698f1a1f,30393,0.5265072294996381
tensorflow/tensorflow/commit/9d93a11431f62a82eda1f314c6c8b2acee1bc1c1,5177,0.5428409440780183
tensorflow/tensorflow/commit/26c01423d9a4c4b17993f636764e9c1ee5ea1c4f,37308,0.4422440801578793
tensorflow/tensorflow/commit/f3afacffc3c6b431677a69754bb69a7791261318,25368,1.0000000000000002
tensorflow/tensorflow/commit/7c1123eac5fb2409d76001d0113a704aa3e824da,23661,1.0
tensorflow/tensorflow/commit/4ab315314078b043240908209086fb64f5260cc5,49607,0.582040245663548
tensorflow/tensorflow/commit/f5d9e2c9d7a23ffb92e94032b1b39b82795c129a,23379,1.0000000000000002
tensorflow/tensorflow/commit/821116f72752cb9545565cb57e276e14e45e4973,1696,0.6029337447610511
tensorflow/tensorflow/commit/2050596162cddc19a21ba1e880bf7a5959c80841,34522,0.6877512123346339
tensorflow/tensorflow/commit/96ba1c3609b8a0210bdc72c2ba339cf81831f998,1407,0.6055743038130936
tensorflow/tensorflow/commit/4727d0180fb693fb7cfd70b372b606752f8efa45,35797,0.6445274107311387
tensorflow/tensorflow/commit/71f86a96994e66280ff6a862594ebfd9ee1dc6d7,35669,0.7650155032320753
tensorflow/tensorflow/commit/50316308851f9e6049167dc6b475e0f9a9a4274d,40896,0.4541882703767788
tensorflow/tensorflow/commit/db0ec387400032d14e16932dea77a59cbdd5755d,39834,0.6335602673740509
tensorflow/tensorflow/commit/5fa4e1ac928b0512b28e955c588c5a7eab2ea046,27724,0.6741268750671554
tensorflow/tensorflow/commit/9eb453a230590d49478c716b6bb5ace09d33087c,24776,0.7602837325379551
tensorflow/tensorflow/commit/da4f92ed3635ace5c1e9275b2f899755dbfdb64f,8850,0.32935503039000347
tensorflow/tensorflow/commit/2b95bfb6d812d40c3ef9001c61068571b7c059c2,25739,0.9354669980938266
tensorflow/tensorflow/commit/2f6edb4f0cf63f9f7dfaf8e50e593a96d9bf2779,26061,0.7021175285589969
tensorflow/tensorflow/commit/835c5d2948527ffb4af2b5ab8d453ba834cc364a,22413,0.9438776246800938
tensorflow/tensorflow/commit/2171a012c117664d4f9928b7c1f75cbcc15be416,50342,0.4879421730484466
tensorflow/tensorflow/commit/2fd76cbef3b30bd10807d6d660fedfa7f5451bf5,4440,0.5929117120031838
tensorflow/tensorflow/commit/fd3adc51e4112572c07db15c9548cf7e70586b50,30917,0.6066719468850763
tensorflow/tensorflow/commit/5707e2e2a2ddabf218a56a950a27358a7222bc97,38092,0.6953676918350128
tensorflow/tensorflow/commit/9cfcec41235ef6426d1fae9a7b44cb02c1e19274,21322,0.8823780630647774
tensorflow/tensorflow/commit/90842ada9e7ef534eb77ff2890047bf75070fb56,25484,0.6911512116756054
tensorflow/tensorflow/commit/6062f26f626555ca980c716d52c6204e17745503,36395,0.5893795605476164
tensorflow/tensorflow/commit/cc70f17486c0b5416bc2c5d5d6e9014d2f48004f,30827,0.8922369762843216
tensorflow/tensorflow/commit/95ea3404528afcb1a74dd5f0946ea8d17beda28b,22058,0.5490014634351236
tensorflow/tensorflow/commit/6e7e5836af7bd09bed2c271938c4373a891e0d0a,54662,0.8980412263747808
tensorflow/tensorflow/commit/e25c7a82285f22e9a99153f094222ea41fae8fe6,15729,0.7383954695916187
tensorflow/tensorflow/commit/c28b38d452ec2b89c330d5c2fabea956a029f348,25256,0.833633659655691
tensorflow/tensorflow/commit/6c1f11a557add7f836751361f26caf2e0062d509,33329,0.806453799587386
tensorflow/tensorflow/commit/4c01f5d82f0eb3f8f585d87676d759c78a7fa5cf,28273,0.6413233405034724
tensorflow/tensorflow/commit/ed408b579eba3844dda9a96ae57fffb0f2c4d10d,31316,0.8616205199954631
tensorflow/tensorflow/commit/9c4dd646b711ae9c65543a2d14e53f12dc4bcafc,47940,0.6013100817663797
tensorflow/tensorflow/commit/05bef43400c83ca6d27617e27f1661e14f5f05e8,49045,0.6226918218868965
tensorflow/tensorflow/commit/ccee426384468b152aba22e1a9f9a3fd2f92bf00,4993,0.7912567175965546
tensorflow/tensorflow/commit/ab0cbb3cc082a1b4dde989552ccd73986566f57a,4952,0.7188174739192696
tensorflow/tensorflow/commit/f13063ee503653e0693a1eee461b55e22c14a7a0,52879,0.5433836476742155
tensorflow/tensorflow/commit/3e15ac3dd22d58e45b7d6db17dedbb189d789891,25739,0.7633847305602671
tensorflow/tensorflow/commit/ee85e6d230278e763a2784ba86acc747abdb2242,25115,0.6015372703116558
tensorflow/tensorflow/commit/7dd3d091a3346622c366eecc3e7509221d91fad1,5940,0.6280811101312922
tensorflow/tensorflow/commit/daf85eddacbdacec50c3d67b145cb1ff59928484,11598,0.6240425411085305
tensorflow/tensorflow/commit/b74d6ba60a6fee82f430a8c8ba80cace44050cd9,51091,0.6091409854334923
tensorflow/tensorflow/commit/549dd6fd66a9b176ee3fe5e7093e4a1654bcbdb1,19609,0.7847189800185613
tensorflow/tensorflow/commit/386de03d9d76d934ca99a00c02060e57e8ab86b0,13932,0.6214435119979357
tensorflow/tensorflow/commit/bc78f9b060cece8e29a89f7dbcdedcadbc61891d,43040,0.5004254527843031
tensorflow/tensorflow/commit/ab9a9084d2feb820a1fe94e6d42825209eaed076,20757,0.553153159050426
tensorflow/tensorflow/commit/af8ec29dc16c6d1ddae557dbbfd3f6f4e7e88fbd,2207,0.6139495521817127
tensorflow/tensorflow/commit/a4a6bab62151616b54216059919bb2c111a45881,19415,0.8886787000802874
tensorflow/tensorflow/commit/fddfa9f8dcd1a922ade5362c0538ca39e99472a7,44987,0.7418038690490157
tensorflow/tensorflow/commit/b0240486be5a8c4286961d1751fe8560e9c6970e,8521,0.697678109405198
tensorflow/tensorflow/commit/0c9ddf3ffd78196cb579d040c59a72d604152073,15361,0.622380259293736
tensorflow/tensorflow/commit/fc274666282c17e0fdcda350744e07b52dda827d,28406,0.8098850033057073
tensorflow/tensorflow/commit/b8d17793a7aae010754d7776612af5b9b1f5252f,44241,0.5579866696055863
tensorflow/tensorflow/commit/7b1ebf50c9686dacf5fb5036168a9110ae0add32,6940,0.6401519000214847
tensorflow/tensorflow/commit/d6efc3b8d44c6ac583b4ff529343749cdebbff06,41717,0.5853259303517637
tensorflow/tensorflow/commit/9085ba6c5e291a27b17ca6e6c5e6e1d3fbda77c7,1122,0.7768549724137663
tensorflow/tensorflow/commit/f94c8482969c50c07f43063e01fd63747ef3a99f,15216,0.6374399719924354
tensorflow/tensorflow/commit/8017c247c84c4c80fa11744b1b913aec3ee88f3e,11596,0.6412977557664676
tensorflow/tensorflow/commit/29a67eaedd8d95866011bb1c87a9d1739d448686,25930,1.0000000000000002
tensorflow/tensorflow/commit/16a50fcbacb8e46f6c4560a6e58ed26f5fd2d133,12562,0.6061972261679449
tensorflow/tensorflow/commit/bbf6bb9920823f2fafe83bcd38ed0b06806b6d5b,54576,0.38245098651585796
tensorflow/tensorflow/commit/b56ecc8f4bff7576bf48431d3f7b61ab466b6420,51877,0.8139249648317909
tensorflow/tensorflow/commit/a0c56725b12af530a7869de6913826a41448f61f,47343,0.8768815232937023
tensorflow/tensorflow/commit/82f4f50f4fbfd74aceb741ff097d6c42688b5023,8981,0.6848093528812209
tensorflow/tensorflow/commit/e31e0f7c71d051ae8e7d4ce7b07ad9ea3ec8e508,11240,0.6873648250425344
tensorflow/tensorflow/commit/6ab65bc0c96982c538454ace8f97cc010edc66a0,3541,0.6888288748101657
tensorflow/tensorflow/commit/27ea707dfef54fec24e5b92210142898a6e87dfc,2183,0.9390834391767082
tensorflow/tensorflow/commit/9392ffa09224f0a7735aa7076bee2024c39f1e69,40775,0.47984980734676774
tensorflow/tensorflow/commit/ada0605591911094c142d39cbd87294ed2716e8b,32238,0.46005324292765715
tensorflow/tensorflow/commit/57dc9f9681b8c4ea88eb0a3ee43c82d67f7707a2,27796,0.785552073673497
tensorflow/tensorflow/commit/ce25634e3ec6c79c89645e4c52b004eabb869cb8,26024,0.45749251778785377
tensorflow/tensorflow/commit/bba4c4a5524522ac24df5bfe8a4c4843a084a990,55674,0.7391445722363543
tensorflow/tensorflow/commit/f9d0d3205f7d0522dcd6f6d7e2d32896275fc78c,41301,1.0
tensorflow/tensorflow/commit/c444870b2d6f85c3d6936322e74984e0f889acfd,44703,0.7383573861766918
tensorflow/tensorflow/commit/373f458fb66fdb709d7af828fe6200e3137942e6,55004,0.47411672419783013
tensorflow/tensorflow/commit/5cf69dc5d8caa129903a7812a916f619b4e03114,4952,1.0
tensorflow/tensorflow/commit/a2dc1ae9cd5991e248dc8885ed8879bb6ab15096,35269,0.602551868063232
tensorflow/tensorflow/commit/88e0e42fdd472200c91732ab5669f91c48b1fdd7,54773,1.0
tensorflow/tensorflow/commit/9edecf8e2391d73e506878da92951a902da0719b,18686,1.0
tensorflow/tensorflow/commit/f901da42e3a7781add9023965eb76162cdbfe29b,52611,0.8532864438288617
tensorflow/tensorflow/commit/c56bdc3302fba4b89a30f64a4ec0a18f64ccc2e4,29198,0.8489590370143213
tensorflow/tensorflow/commit/6b493f72c82593cb1a642af2d091e93b15b56ddc,8042,0.6053246620684318
tensorflow/tensorflow/commit/8ce1e9268e6f3f9a46504b9f2112b21fd1799b18,18686,1.0
tensorflow/tensorflow/commit/a16391de4e9d3c799e916959b47934472daa6fba,53564,0.45772535924554436
tensorflow/tensorflow/commit/6c08402e3a7d3e440d6913cb683f26d28514ad8d,20806,0.8676385072467269
tensorflow/tensorflow/commit/09e0b6cea4c357049c0cc7dbd415f99b1eae568d,27873,1.0
tensorflow/tensorflow/commit/383023c892ce9e89b6ff993f71c6ae65e838ab0d,13121,0.6719251962796889
tensorflow/tensorflow/commit/d966b6a9600e64ebbde9c982e85c8ef2fc7e36f5,54628,0.7258188668300088
tensorflow/tensorflow/commit/6e17966cc2ac75737eee912863d7a4599eaaad3e,1024,0.6794843860305887
tensorflow/tensorflow/commit/688a09dc6b70a81cae12a7e263515964311f8d86,37641,0.628542463719087
tensorflow/tensorflow/commit/b8969d12f9260a7b1981b8d22788aa1f8c8cbbb6,6263,0.6397308103876611
tensorflow/tensorflow/commit/305d30ce6130d0d621746a59dc3116c5824ab523,48302,0.6620784269624405
tensorflow/tensorflow/commit/edfc5938ba99cbe81ac50796f6ff647a374daf82,48362,0.6404502162345699
tensorflow/tensorflow/commit/0b69e6ed798b40b64aecea24a97aa2f198120688,10226,0.6741303416337824
tensorflow/tensorflow/commit/b131b30fb59aa41bc826588b53571f6f98dcabc7,46097,0.7984711880074562
tensorflow/tensorflow/commit/c0757ec6ed6e55b7fb50b5049276e6c140981b5d,37558,0.7653271454480806
tensorflow/tensorflow/commit/7a0fa5db007318965d820127e318a3acbc42e701,47398,0.5768658407674063
tensorflow/tensorflow/commit/03d13a4ddfde5ab2ac0edee72658d1f40fcfe3c9,3959,0.46765903741417103
tensorflow/tensorflow/commit/92ce8a70a5d6aacd84d4e4db250786fb86c2ac86,12544,1.0
tensorflow/tensorflow/commit/8984bd30b49837893b95e44357264f5b4ee95118,25878,0.6188634643764424
tensorflow/tensorflow/commit/cb45cab0a2813c5b5d5f28bfd870897e521ca924,18146,0.68081189349482
tensorflow/tensorflow/commit/0567f169e6910587e7dcca547aa5baeaaffbc03d,50669,0.8624745407791661
tensorflow/tensorflow/commit/5e3932ce780cb2eae1549bf93481a1d6d181f00b,17603,1.0000000000000002
tensorflow/tensorflow/commit/47118ab5d64a0c8f93913294445424e2acb6c905,25043,0.8492038519613488
tensorflow/tensorflow/commit/8f31716e68bb16ebc6a265b470297de695761882,20995,0.5671182883943937
tensorflow/tensorflow/commit/f54e6f114d5180ce36a9e57ab0b4d8485ee81544,38524,0.5636727771330596
tensorflow/tensorflow/commit/50736c76221ca0d28356f475442b8543e7505250,26279,0.6225260935976539
tensorflow/tensorflow/commit/bbb3ae0790f042d2bc5f6cce434c75c698d4a978,21322,1.0
tensorflow/tensorflow/commit/9c6164dbcbaa4441c177653ac6ca51133c6363be,19462,0.6954083734853901
tensorflow/tensorflow/commit/f29ef287148d2912e941c70891866d57de2fae04,30634,0.6651152132101292
tensorflow/tensorflow/commit/85011622c0df59cbd03bd7d4e035d6c3521832dd,17480,0.6922644327679024
tensorflow/tensorflow/commit/ac40a68cd5fac2227fb6c4086b2eb01a7dc726c4,24483,0.7109257528185272
tensorflow/tensorflow/commit/f13b76a52886e39d8e97c9256c383eb3b79748d8,6270,0.6233282323626881
tensorflow/tensorflow/commit/02f5601acdca3b468e568de2833ec893cbba2ef8,53832,0.6473517077536568
tensorflow/tensorflow/commit/9f4e69bb1e8da97d369d1c2a9999845a41bb589b,44197,0.7444672642713851
tensorflow/tensorflow/commit/3adaa332c7c5055398f38c189a6ea741f5c799ed,9159,0.6535245921451814
tensorflow/tensorflow/commit/592d2d67daca18db98c7f67b0a55ef487ed76f1c,15893,0.8746503324794066
tensorflow/tensorflow/commit/d735183a884ad1662750658d7292729efed15885,6120,0.8922799553756796
tensorflow/tensorflow/commit/c923edca9d0d54360fa52a1da36d303822d63330,24560,0.922494612363964
tensorflow/tensorflow/commit/995fa1fe89e647c2f7d62c9a289e4b50b912ddaf,571,0.7052824513471179
tensorflow/tensorflow/commit/c94d33c7d3fe32aa46decebe6fb261c2ff5012c3,31028,0.6233976667668998
tensorflow/tensorflow/commit/c88fd63cc599195cbf88885689e8630dd888bb6d,11202,0.7179490644787216
tensorflow/tensorflow/commit/3336574287a16a0ead083a33b5e80a1c7204fa62,53134,0.7203141872085743
tensorflow/tensorflow/commit/6787ce30efdfefbf69681ca9795959fb7244240b,6120,0.8922799553756796
tensorflow/tensorflow/commit/a980aead874f555d01bb410b84024831404a408b,50272,0.544105309973881
tensorflow/tensorflow/commit/b6af9ad8555b834822bff052316fac00cc8d949a,54792,1.0
tensorflow/tensorflow/commit/ac96df2d153c6ba47f902eccecc99701b76d660c,24394,0.8375945482330656
tensorflow/tensorflow/commit/a39efe62d28a754bd27d08d485b414c5555c7411,4558,0.7249875967112989
tensorflow/tensorflow/commit/c182e9bffe6e67878ff602fc06051c4d6021b7d9,42036,0.5584942296349898
tensorflow/tensorflow/commit/4d2627928b737a4332cb4a82e6a110f020a76a65,14478,0.6230340364434452
tensorflow/tensorflow/commit/d7fbbc00235c8d0c34de7b34a156fb9c576fb209,12973,0.7322283343091314
tensorflow/tensorflow/commit/83e49ee10c4ad54f37ff217b3813cc0f96026b75,54880,0.7302189356651756
tensorflow/tensorflow/commit/6728f85d82d73c34ce9cb7cf03e311c9965f13f6,15729,0.6256390791852959
tensorflow/tensorflow/commit/c1a176930a9d5895bdd87b91ba0dde53a0aa1a35,13106,0.6806168905865446
tensorflow/tensorflow/commit/4a7fedd035d446dbf5af689ff64053815faa3ec7,54563,0.6820618797002566
tensorflow/tensorflow/commit/77535c387165d9c27cf9617b33a882b6ceae05bd,2904,0.8145320452491568
tensorflow/tensorflow/commit/fc2d7fdacb35001e9b98ff8b844679985bbf61a4,32182,0.43732357015940804
tensorflow/tensorflow/commit/0581f8b86e6ba8c27f5a5236183f2b6aeff66c51,27561,0.6385753399155857
tensorflow/tensorflow/commit/2f3eb7b5c2fd927ec2b21ae972a39788cdce89c4,21859,0.5434365316207277
tensorflow/tensorflow/commit/e50ff7aac1f7f98fd103950dcdfbc53804a6b0d4,34179,0.8407623306493325
tensorflow/tensorflow/commit/ab1478d380a3f91b75a43b1d452e63b7ab3a0868,11239,0.5945428549513353
tensorflow/tensorflow/commit/eb3fcf1cb36297d58a1bb1e7c9fa79370894d1bd,48967,0.6676902857173392
tensorflow/tensorflow/commit/e185d5bb9c536ae5cd87d64f875deb8522d66fc7,41773,0.6159781210852403
tensorflow/tensorflow/commit/b08c54271084b05ea822b3348a3a448a9fe3b898,51988,0.5208627267362559
tensorflow/tensorflow/commit/063bdbe773ba520d6a232f278567a16411a90597,9589,0.7393221869611106
tensorflow/tensorflow/commit/fc670504413590e3c6e665ed233c44b53be5daed,29941,1.0
tensorflow/tensorflow/commit/e3b0a4291984f1af0cb8bf512542dffaca2d6cb5,6798,0.5704169956479994
tensorflow/tensorflow/commit/9cd2f8cb1a2b67c6d8d558349746a367168fc3b4,27889,0.8767616253435989
tensorflow/tensorflow/commit/67b82da322acd410b00d08bc05997ecbdb88717f,2599,0.786106055115673
tensorflow/tensorflow/commit/5ff27167b274a7471b35ba80491004093a3f6133,9957,0.5696163769591588
tensorflow/tensorflow/commit/a74f9c3c612586ba4581bd6324a7c1ced69ec5a3,46876,0.6778836603399961
tensorflow/tensorflow/commit/aeef5bba09657c009de6162235302d0c6fd54998,53506,0.7753027522327319
tensorflow/tensorflow/commit/c58b80eb60443f97161ff674670166346a586b05,9171,0.8712584465809633
tensorflow/tensorflow/commit/8bf2eafa476610aa60bfe4194d3517742dc3ebcc,2914,0.5240881581454905
tensorflow/tensorflow/commit/80033af9526ddeee85e8ad0fcf98f37f0706dd09,42194,0.6926556859425009
tensorflow/tensorflow/commit/f050412ecddfb771008165989946dcea3b9b60f8,50578,0.3721179822172038
tensorflow/tensorflow/commit/3ed8e55bf6710378c8abd3c3e24bc13a60bd50fd,53752,1.0
tensorflow/tensorflow/commit/b01309c36f90e7cbbca7d7b7cc2d176eed70cc87,33068,0.6697178482181819
tensorflow/tensorflow/commit/4e53b2c50cd4b9cb9f620f3cc360a0cb3437a6ae,37277,0.5384213692421075
tensorflow/tensorflow/commit/6f6eb52a89ec6e360d8604fa68516cf2d819207f,12814,1.0
tensorflow/tensorflow/commit/ac70125923a3315802f867837521377a6a18f283,33300,0.3757000204233636
tensorflow/tensorflow/commit/a45373d1764ca99433a4e0b4ac5080a3afce4ba8,42300,0.7191093329421108
tensorflow/tensorflow/commit/a6421c4dda1a83ea975bae545df1de16d38726b0,16667,0.46453244853805403
tensorflow/tensorflow/commit/b7ae5f28b4b55098ae64ed2bcab21f6e29d5abee,11987,0.942037822484494
tensorflow/tensorflow/commit/16765079bb77aa2ff24d96bd6781baf80f1c9ca8,23279,0.49763498226453484
tensorflow/tensorflow/commit/f85d825500357603afb7a02d2c88ad306ee43006,17792,0.5825969507327534
tensorflow/tensorflow/commit/c3f713e1cc1d1c14ce9e19a792e4179ca3fc92bf,43506,0.8719492113831352
tensorflow/tensorflow/commit/7e5cf28779087a2ca36b79e8d1b02083d77cb8ff,48372,0.6251628824599297
tensorflow/tensorflow/commit/62f0dee7a386259a245f3d7e7b481715f3d018c2,43649,0.6708811035765935
tensorflow/tensorflow/commit/5f0d7ee44eb5a62603e72e9f0c91551ce9e4c254,52997,1.0000000000000002
tensorflow/tensorflow/commit/fca2509e3b3d6252fa34f6e35d8a359c0e5cbf64,30902,0.9991823297691917
tensorflow/tensorflow/commit/b2933c618260edc039fb8a7e2dce4d2e185f0892,54880,0.6156241305332464
tensorflow/tensorflow/commit/21b91300e9e18dbfa2d1a503721ed3d0a08f37e2,25048,0.6572950476656173
tensorflow/tensorflow/commit/571d0114eda553e2d1b5c9c71f77c2211b5914e3,50669,0.8624745407791661
tensorflow/tensorflow/commit/d27dd98f3f48e860f0cdfebb32871ba994a8e87f,38583,0.5826072871717468
tensorflow/tensorflow/commit/c4b0364a37b36155673bc108ff56ed506ff96f1d,51436,0.4292225336765275
tensorflow/tensorflow/commit/a3f6850276217b8b172f303204423c332db5fbf7,32667,0.8892823039960212
tensorflow/tensorflow/commit/2469ba8003194f92829f4119718f9ce2efd9eae9,20860,0.7937119656460853
tensorflow/tensorflow/commit/d4c975c2893c35a58300cf395d326aafc21e751b,50756,0.8322157684247437
tensorflow/tensorflow/commit/2929f873bb5111316befe9e4804d6b4a8ad999cb,5864,0.9115919942598842
tensorflow/tensorflow/commit/2a8b52fc0c5f1fc257ad9c042126b00edfeca705,2102,0.5181259257464206
tensorflow/tensorflow/commit/01e1696cfca77dfe2438f55a43bf342c0c913510,6120,0.8922799553756796
tensorflow/tensorflow/commit/9e3fa2c884063dbcd772b055f6104a7eae1d84ff,4607,0.639599122803187
tensorflow/tensorflow/commit/ae11a063040ee1d13cc71eaa74b2ab7c6f19873f,34522,0.6917377261810814
tensorflow/tensorflow/commit/795cd91aad486e28098b07d6e3651f243b2bde64,12224,0.8387126945418955
tensorflow/tensorflow/commit/cfa374cefe132be886c26a374c51454177c68868,51478,0.7475958110702839
tensorflow/tensorflow/commit/2174f5e1dfd24a55aaced21990e3c53148035dc6,6884,0.5397547981303559
tensorflow/tensorflow/commit/59b88e9bfbfe0f2042b18387b082c015b90c1158,36560,0.9648188550576127
tensorflow/tensorflow/commit/13bc7a5343dbbd27a9244f4756adcf98ead326b8,21312,0.5346554690133127
tensorflow/tensorflow/commit/0f2f5b978524f3306e415d18701ea64bd2c688b3,15378,1.0000000000000002
tensorflow/tensorflow/commit/0b537e5b7d4eca61b058d2415f8f93b253506a1a,24996,0.8350746207341034
tensorflow/tensorflow/commit/b0641138b866a5ffdc511f4ab055735513c57c92,23452,0.6073503991139985
